;content;design;functionalitate;livrare_ambalaj;calitate_pret;satisfactie_generala
1615;enervant.... super enervat... se deconecteaza tot timpul daca ai plecat 2-3 m de telefon.  si atentie la retur - daca produsul nu-ti place, nu functioneaza asa cum ai crezut platesti returul.  fals faptul ca returul e gratuit acest lucru e valabil numai in cazul cand e defect produsul sau deteriorat.;0.0;1;0;0.0;1
1616;la nici 4 luni dupa achizitie, mufa de incarcare s-a dezlipit. sunetul e de proasta calitate, baraie in continuu.;0.0;1;0;0.0;0
1617;nu a mers de prima data, l am luat din showroom, am ajuns acasa am deschis cutia si surpriza! nu merge deloc cu oricare din produsele apple pe care le detin, nu recomand decat daca esti dornic sa faci 100 de drumuri pentru a l returna si schimba pe parcursul celor 24 de luni de garantie.;0.0;1;0;0.0;1
1618;nu este pentru modelul asta de tableta, nu se lipeste... teapa mare!!!;0.0;1;0;0.0;1
1619;nu se conecteaza la iphone 7, ios 11;0.0;1;0;0.0;0
1620;nu este bun de nimic.  sta de 3 zile la soare si nu se incarca de loc.  l-am incarcat o data la priza si nici macar nu a incarcat un telefon cu o baterie de 3500 ml.;0.0;1;0;0.0;1
1621;incarca bine primele 2 zile dupaia nici macar nu mentine procentajul bateriei. un produs chinezesc adica bani aruncati;0.0;1;0;1.0;0
1622;chiar daca este un produs relativ ieftin, nu trebuie sa fie o scuza pentru calitatea produsului care este mizerabila! am respectat instructiunile de folosire si timpul de incarcare, cu toate astea nu imi poate incarca un telefon cu bateria de 3500mah nici la 75% (fara ca eu sa il folosesc in acest timp)!;0.0;1;0;1.0;0
1623;teapa, foarte proaste;0.0;0;0;0.0;1
1624;bateria are 2800 nu 3000. si cand am bagat o in telefon aveam 31 % apoi scadea in fiecare minut cu 2% pana s a inchis. mare teapa. o voi rerurna imediat;0.0;1;0;0.0;1
1625;in primul rand, emag ar trebui sa fie mai atent cu cei carora le da posibilitatea sa vanda prin intermediul marketplace -spun asta deoarece din ce in ce mai multe chinezarii sunt prezente si prezentate ca fiind produse calitative.   in cea ce priveste ceasul: descrierea produsului, pozele, functiile descrise -toate false. toate aceste ceasuri au aceeasi aplicatie dezvoltata de chinezi. precizia de localizare +- 15 km -este total inutila. nu are cablu magnetic. nu rezista la apa. bateria tine in cel mai fericit caz 30 de ore fara a fi apelat. daca vreti un device ca sa puteti aplea copilul, este ok. daca vreti un gadget care sa corespunda descrierii produsului, sugerez ca sa mergeti catre o marca consacrata.;0.0;1;0;0.0;1
1626;nu recomand. cea mai proasta achizitie.;0.0;0;0;0.0;1
1627;"dezamagitor!! nu functioneaza decat sa sun eu pe ceas si atat, nimic mai mult. nu functioneaza nici sa imi trec eu numele la ""gardian "". iar cartela vodafone gratuita, are credit 0 lei, deci o pot arunca direct!!";0.0;1;0;0.0;1
1628;s-a stricat dupa o luna;0.0;1;0;0.0;0
1629;dupa nici 2 saptamani, nici nu mai incarca calumea. sare de la 75% energie la aproape 0 (de la 3 leduri la 1 care palpaie). asta in conditii de utilizare superficiala.;0.0;1;0;0.0;0
1630;s-a stricat dupa 2 ore de folosinta.;0.0;1;0;0.0;0
1631;nuvela buna de nimic nici nu poate lua pulsul bine si nu are bratara de calitate nu recomand;1.0;1;0;0.0;1
1632;dupa sosirea primei comenzi ceasul nu a mai functionat corespunzator, aprox 3 zile. am facut retur inpreuna cu bratara fitnes cadou, am solicitat un nou produs. a si sosit dupa 2 sapt fara bratara fitness si ceasul care nici macar nu pornea. din nou am facut retur. dupa aprox 2 luni de la prima comanda a sosit ceasul mult asteptat.. surpriza dupa primul contact cu apa parca era acvariu. pe raspunderea mea l-am desfacut. am ramas stupefiat.. am si facut cateva poze pe care am sa le atasez daca au sa-mi deie voie.. oameni buni nu cumparati!! dati mai bine 20 ron mai mult si cumparati din magazin!!;0.0;1;0;1.0;1
1633;prost cablu... foarte slab.. cand l am cumparat ( acum 4 luni) afost incarca pana la 1000 a si acuma e defect si incarca cu 50 ma!;0.0;1;0;0.0;1
1634;nu are nici o treaba cu un smart..... este doar un ceas banal..;0.0;0;0;0.0;1
1635;se crapa foarte usor, nu recomand!;1.0;0;0;0.0;1
1636;un fel de jucarie.;0.0;0;0;0.0;1
1637;probleme am avut din prima saptamana. incarcatorul a fost inlocuit pt ca nu mai incarca si acum se smulge mufa. nu cred ca sunt originale.;0.0;1;0;0.0;0
1638;am un mobil philips x586.  am luat acest cablu ca sa transfer poze, fisiere din telefon in pc/windows 10 pro, dar transferul nu se face cu acest cablu.;0.0;1;0;0.0;0
1639;"husa este slab calitativa si nu se potriveste cu o tableta de 7"" dezamagitor";1.0;0;0;0.0;1
1640;nu cumparati!!!!! nu tine nici jumatate de zi, ma tinea mai mult cea originala utilizata mai bine de doi ani, -5 stele;0.0;1;0;0.0;1
1641;nu masoara corect nici pulsul si nici pasii.;0.0;1;0;0.0;0
1642;cand am despachetat bratara totul parea sa mearga bine pana cand am conectat-o la telefon. a inceput sa se blocheze, pur si simplu ecranul era negru si isi revenea foarte greu, insa de fiecare data cand incercam sa o conectez la telefon pateam la fel asa ca m-am hotarat sa o las balta. nu o recomand nimanui!;0.0;1;0;0.0;1
1643;"incarcatorul a fost cumparat pentru un samsung a52017. pe langa ca nu incarca la modul fast charging, nu incarca nici macar la modul ""normal"". o incarcare dureaza aproximativ 7-8 ore!!! cu un incarcator normal de 2a fara fast charging, incarcarea dureaza 2 ore. bateria si telefonul verificate / sunt ok.   dupa ce am cautat pe net am ajuns la concluzia ca este un incarcator fake. nu recomand sub nici o forma.. nu recomand sa cumparati de la partenerii emag, doar emag direct";0.0;1;0;0.0;1
1644;retur! nu recomand.   a functionat pana cand s-a descarcat bateria, apoi pa!;0.0;1;0;0.0;1
1645;nu este compatibil cu iphone 6, functioneaza cu greu doar dupa ce este scos si bagat de mai multe ori;0.0;1;0;0.0;0
1646;dupa nici 3 luni de utilizare i-a cazut carcasa, fara a suferi lovituri. nu este acoperita de garantie carcasa si nici nu exista la distribuitor piese de schimb;1.0;0;0;0.0;1
1647;nu recomand nimanui! s-a chinuit sa o aplice pe display-ul tabletei un expert de la orange shop, dar tot au ramas vreo 5-6 bule de aer. se potriveste greu, se dezlipeste apoi greu daca ai pozitionat-o gresit... are niste indicatii pe cartonul de ambalaj, dar oricit le-ai respecta, tot nu-ti iese cum trebuie. hotarit lucru: foliile de plastic nu sint bune de nimic! am comandat acum o folie de sticla, tot de la emag.;1.0;1;0;0.0;1
1648;nu se lipeste bine pe margina;0.0;1;0;0.0;0
1649;calitate slaba.  de noua arata mereu 100%. apoi nu mai incarca deloc. chiar cand nu mai are energie deloc tot 100% indica dar nu incarca.  o porcarie.;0.0;1;0;0.0;1
1650;se intrerupe semnalul foarte des, cu telefonul tinut in buzunar.;0.0;1;0;0.0;0
1651;lightbleed in partea stanga-jos a ecranului de cand a fost cumparat aparent acest model asa este din fabricatie (sunt multe cazuri chiar si pe forumul garmin). ecran crapat in timpul somnului la 2 luni si 12 zile dupa achizitie, touchscreen-ul este mort deci ceasul este inutilizabil... defectele mecanice de acest gen nu sunt acoperite de garantie si nici nu se repara contra cost.;1.0;1;0;0.0;1
1652;i-am masurat capacitate si este sub 40% fata de cea specificata.   cand il misc suna ceva inautru semn ca este o piesa desprinsa.   complet inutil.;0.0;1;0;0.0;1
1653;dupa 6 luni se coporta mai rau decat cea originala de 5 ani. se inchide la 30% si de asemenea se inchide cand fac poze cu blit la 70%.;0.0;1;0;0.0;0
1654;nu incarca nici un telefon de 2500mh;0.0;1;0;0.0;0
1655;se aude foarte incet si scote un sunet ciudat... nu recomand ceea mai proasta achizitie din viata mea.;0.0;1;0;0.0;1
1656;nu recomand. detin acest ceas din ajunul craciunului si a treia zi de craciun a murit definitiv.. fara nici un motiv. plus ca bateria e naspa rau nici o zi macar in totate functiile pe care le detine. aspectul e ok.;1.0;1;0;0.0;1
1657;acum a ajuns. am aplicat folia si nu numai ca nu acopera cum trebuie ecranul, aceasta nici nu se lipeste la margini. pe langa asta calitatea imaginii prin folie e oribila.     nu recomand, nu cumparati acest produs. o risipa de bani!;1.0;1;0;1.0;1
1658;nu cumparati acest produs. ce am primit nu este un produs original sony. volumul si calitatea sunetului sunt inferioare unor casti de la toneta de 10 lei.     le-am primit intr-o punguta ziplock.;0.0;1;1;1.0;1
1659;ecran foarte slab, se sparge cam imediat;0.0;1;0;0.0;0
1660;cel mai jalnic acumulator... se descarca normal pana la 50% iar dupa scade deodata la 1%... la incarcat il pun la 20% si deodata urca la 30%-40%... plus ca am probleme cu telefonul de cand am pus acumulatorul... se restaureaza singur...;0.0;1;0;0.0;1
1661;intra foarte des in offline facand-o practic inutilizabila, o chinezarie ca si hub-ul si senzorii de la aceasta firma.;0.0;1;0;0.0;1
1662;mufa iphone nu merge. usb c merge din cand in cand. retur asigurat;0.0;1;0;0.0;1
1663;nu se potriveste absolut deloc;0.0;0;0;0.0;1
1664;descriere falsa, pentru pretul acesta este ok, dar nu are nici o treaba cu 2x10w si bass foarte slab;0.0;1;0;1.0;0
1665;nu merita luat... nici 24 h nu tine bateria...;0.0;1;0;0.0;1
1666;un produs slab calitativ. nu se conecteaza la net cum spun in descriere. am fost sfatuiti sa l trimitem inapoi pentru a primi ulterior banii. si nu am primit nimic nici macar nu raspund la telefon.;0.0;1;0;0.0;1
1667;se strica repede! nu-i buna deloc.;1.0;0;0;0.0;1
1668;am primit o baterie folosita, telefonul se opreste cand ajunge la 40%...;0.0;1;0;0.0;1
1669;nemultumita, nu am reusit sa-l lipesc si sta in torpedou de vreun an!;0.0;1;0;0.0;1
1670;sa spart dupa 12 ore doar stand in  buzunarul de la spate;1.0;0;0;0.0;0
1671;tine mai putin decat bateria originala de 4 ani! dupa cateva incarcari, parca s-a mai imbunatatit situatia, dar totusi, nu e ca originalul cand e nou!;0.0;1;0;0.0;1
1672;primit pe 12 aprilie 2018. de la acea data, performanta bateriei noi a ajuns mult sub cea originala veche. procentajul de incarcare al bateriei variaza fara o logica, cu pana la +/-10%.   tot datorita bateriei noi, mobilul a inceput de curand sa se restarteze fara motiv. din momentul in care am reinstalat bateria veche, totul merge normal: nu mai sunt restartari, nu mai sunt oscilatii de procentaj de incarcare.    bateria noua este foarte buna pentru aruncat la gunoi.;0.0;1;0;0.0;1
1673;foarte slab... se incarca in vreo 10 ore... si duce 2 incarcari.... dezamagitor;0.0;1;0;0.0;1
1674;foarte slab.. nu recomand!;0.0;0;0;0.0;1
1675;desi bateria pare a fi autentica si nu o replica nereusita la prima vedere, e mai proasta decat bateria originala a telefonului - in varsta de circa 3 ani pe care am vrut sa o inlocuiesc. voi incerca sa o returnez desi procesul de returnare e foarte anevoios pentru produsele partenerilor emag insa din pacate toti acumulatorii pentru acest tip de telefon sunt vanduti doar de partenerii emag. daca a fost o coincidenta, ghinionul meu, daca asta e calitatea bateriei in general - nu recomand!;0.0;1;0;0.0;1
1676;este compatibil poate cu telefoane android pana in versiunea 5.0.1. dupa aceasta versiune puteti considera ca ati dat banii degeaba.;0.0;0;0;1.0;1
1677;mi-am luat teapa cu acest dispozitiv de incarcare wireless. am comandat 2 dispozitive pt a le folosi la 2 iphone-uri x. un iphone x are o capacitate de 3000 mah. cu acest dispozitiv iphone-ul se incarca 1 data si jumatate. oribillll. am dat in jur de 220 de lei si am achizitionat 2. macar de 2 ori daca incarca telefonul era cat de cat rezonabil. prin cablu incarca de 2 ori telefonul. mentionez ca am un charger asus de 10000 mah cumparat acum 2 ani si incarca tot de 2 ori chiar daca a fost folosit de peste 500 de ori. nuuu recomand!!!;0.0;1;0;1.0;1
1678;pro: returul a fost usor si ok, fara probleme    contra: chinezarie, fara un manual de utilizare, nu am reusit sa prind nici un post de radio cu el iar singurul buton pe el era ciudat, de parca statea sa cada (poate doar la varianta trimisa mie, nu stiu daca la fel arata toate).;1.0;1;1;0.0;1
1679;am cumparat aceasta bratara pentru fiica mea de 12 ani, cadou de mos craciun. meniu greoi, lipsa notificare mesaj, contorizare pasi aiurea. am vrut sa o returnez dupa 5 minute. din pacate, copilul a vrut sa-i scoata bratara sa o puna la incarcat iar capatul usb s-a rupt. adio 263 ron, adio cadou de craciun. reclama mincinoasa la acest produs, numai pozele de prezentare sunt cat de cat frumoase. acest produs ar trebui sa se gaseasca intr-o punga de pufuleti cu surprize, nu sa coste aproape 300 lei. rusine.   ps. pentru ca ati stricat bucuria copilului de sarbatori, voi returna de acum inainte toate produsele ce nu indeplinesc criteriile cele mai exigente.;0.0;1;0;1.0;1
1680;din 2 perechi comandate a functionat 1 singura casca... nu recomand;0.0;0;0;0.0;1
1681;folia este de sticla de 2.5mm nu de 3mm si nu este usor curbata cum este trecuta in descriere. este o folie dreapata cat marimea display-ului care nu se lipeste pe marginea curbata a telefonului, ceea ce determina intrarea prafului, a scamelor intre folie si display in curand se va deslipi. nu recomand;1.0;0;0;0.0;1
1682;o porcarie! nu tine bateria nici macar o zi!;0.0;1;0;0.0;1
1683;am introdus in telefon.. nu-l recunoaste. am incercat formatarea pe laptop dar indiferent ce faceam nu-l vedea cand era introdus in telefon. nu recomand.;0.0;1;0;0.0;1
1684;incarcatorul este unul normal. am un huawei p20 pro si nu se incarca rapid cu acest incarcator. pe langa faptul ca incarcatorul vine fara cutie (pur si simplu un cap de bagat in priza si un cablu usb-c).;0.0;1;1;0.0;0
1685;am avut doua identice, fiecare 64gb. dupa vreo 2 ani, a murit o memorie, nu se mai lasa formatata, noroc ca nu aveam poze pe ea. am pus a doua (era sigilata in cutie, de 2 ani) sa o formatez si era moarta si a doua. camera citeste bine mersi alte memorii. bani pe fereastra, daca mai moare si cu poze, rau...;0.0;1;0;1.0;1
1686;am facut comanda direct la ei si nu am luat de pe emag ( desi era cu vreo 10 ron mai scumpa de la ei) si am sunat si am intrebat, este exact cat ceasul si au spus ca da, o minciuna, este mai mica folia decat ceasul, nu cu mult mai mica, dar destul incat sa faca ceasul sa nu mai arate bine. le-am scris un review in care mi-am spus nemultumirea si nu l-am postat pe siteul lor si dupa vreo 2 saptamani mi-au trimis un mail in care mi-au cerut poze cu dovezi, eu am probat ambele si am vazut ca sunt mai mici si le-am aruncat si acum il folosesc fara folie.  concluzia - daca nu va deranjeaza sa fie folia mai mica cu vreo 0.5 mm si sa se vada conturul foliei aproape de marginea ecranului puteti cumpara acest produs, desi el nu este tocmai facut pt galaxy watch;1.0;0;0;0.0;1
1687;lipsit total de stabilitate, cu imperfectiuni in decuparea dupa turnare in forma, nu recomand!;1.0;1;0;0.0;1
1688;cumparata de la ei de pe site. folia e buna, numai ca nu se lipeste pe margini. raspunsul lor zice ca din cauza ecranului curbat se intampla asta. adevarul e ca am folie de sticla de 3ani, o schimb odata la 4-5 luni, dar aceasta e singura care nu se lipeste pana la margine. cred ca produsul e de slaba calitate. oricum numele firmei e doar o coincidenta, nu are nici o legatura cu celebra firma. dezamagit. nu recomand.;1.0;1;0;0.0;1
1689;execrabila, porneste greu, se misca prost, se blocheaza. e imposibil de folosit!;0.0;1;0;0.0;1
1690;"fara nicio utilitate, foarte proasta pentru 7""";0.0;1;0;0.0;1
1691;l-am luat pentru camera foto nikon d5100. nu stiu care e problema lui, desi are aceleasi caracteristici cu fostul meu card, care s-a dezintegrat fizic, acesta nu scrie datele cu viteza necesara pentru ca filmarea sa poata fi vazuta ca filmare. drept urmare, scrie aprox. 2-3 cadre din 24 (adica imi face filmele de nevizionat).  un jaf de card.;1.0;1;0;0.0;1
1692;nu se lipeste de bord;0.0;1;0;0.0;0
1693;se strica casca din stanga la nici o luna de cand le-am cumparat. este a doua pereche nu irositi bani;0.0;1;0;0.0;1
1694;nu incarca rapid lg g5. o sa o duc inapoi.;0.0;1;0;0.0;1
1695;sa cumperi un acumulator de 20000 care se comporta ca unul de 10000, asta inseamna sa-ti iei teapa. i-am facut doua descarcari si doua incarcari, tot ce trebuia, si cand il pun la incarcat de la 100% imi sare in 2 minute la 70%, dupa se blocheaza la 61% si tot asa.;0.0;1;0;0.0;1
