|content|livrare_ambalaj
939|un laptop slab pentru specificatiile pe care le are. trimis in garantie, pentru lag in jocuri, s-a schimbat ssd-ul si a inceput sa mearga mai ok, dar tot are lag spikes. in jocuri cu fps uncapped nu trece de 200fps, pentru un laptop de 8k lei nu se merita.|0
940|bateria scade vazand cu ochii, iar dupa o luna si ceva de utilizare medie(excell dupa-masa 0 ore) sacadeaza ecranul.|0
941|nu am avut niciodata atatea probleme cu un singur laptop. intr-un an l-am dus in service-ul emag de 0 ori.o data nu imi mai mergea butonul de deschidere, mi-au schimbat tastatura.apoi avea probleme la placa video, nu-mi mai deschidea jocurile. merge greu, la 2 minute dupa ce il deschid isi da freeze. se incinge imediat desi am un cooler separat nu recomandar acer in general, dar parca laptop ul asta a fost prea de tot|0
942|nu imi place! nu are driver-e instalate. nu are port pentru cablu internet. wifi face figuri si are conexiunea slaba si greoaie in comparatie cu un asus fara memorie!!! lenovo meu are in tera di e msi slab! daca imi mai face figuri wifi, cred ca il returnez! am luat un laptop resigilat!|0
943|din cutie este inutil, nu functioneaza pad-ul fara driver si fara un mouse nu il poti folosi, net nu ai ca ai nevoie iar de drive... fara un alt laptop conectat la net, te uiti la produs. la acesti bani macar cele doua drivere lenovo puteau sa le puna in cutie pe un stik ieftin.tastatura nu este iluminata dar numai ce treci peste aceste puncte negative, calitate-pret este un produs decent. dar sincer, eu nu il recomand|0
944|din pacate l-am returnat din cauza display-ului care este tn. se vede foarte prost.|0
945|nu sunt multumit de laptopul lenovo achizitionat. primul lucru care ma nemultumeste este fapotul ca nu are mufa de intrare pentru internet prin cablu. se stie ca viteza de transfer e mai mare prin cablu decat prin wi-fi. al doilea lucru care ma nemultumeste este ca nu are decat doua porturi usb. consider ca erau necesare cel putin patru poate chiar sase. o sa-mi spuneti ca exista multiplicatoare de porturi usb, stiu si mi-am luat deja „hama” cu patru iesiri dar nu e acelasi lucru. am un dvd riter extern care necesita alimentare din doua porturi usb in paralel (pentru putere de alimentare mai mare), asa are si cablul de alimentare, se ramifica in doua pentru doua porturi usb. prin folosirea multiplicatorului nu se rezolva marirea puterii de alimentare deoarece se conecteaza la o singura iesire din laptop. si raportul calitate-pret in general este slab.|0
946|nu functioneaza touchpad-ul, desi am instalat driverul, am incercat si cu alte versiuni de drivere si acelasi lucru. sistemul de operare instalat si compatibil conform specificatiilor win10.|0
947|s a stricat in mai putin de o luna... cei de la garantie depanero, au raspuns solicitarii imediat, iar pt ca nu s a mai putut repara, am solicitat banii inapoi, ceea ce emag a raspuns imediat cererii. am comandat alt model, acum sa speram ca va fi ok.|0
948|rapid, finut. e cam complicat de instalat windowsul, dar pana la urma a mers. sunetul nu e nemaipomenit, displayul e asa si asa. in rest, e un produs bun.|0
949|sunt multumita de produs, sunetul nu este chiar foarte “clar” dar personal, nu l am luat pentru a asculta muzica pe el. de mentionat ca acest laptop este facut pentru windows 11, deci pe windows 10 nu o sa mearga touchpad ul si nici nu l puteti gasi in setari.|0
950|face bine ceea ce trebuia sa faca. am instalat pachetul office si ruleaza super bine. nu este luat pentru jocuri, deci nu imi dau cu parerea.|0
951|un laptop ideal pentru utilizare home sau office. imi place aspectul si faptul ca este destul de slim. caracteristicile de performanta sunt peste medie si este suficient pentru ceea ce intentionez sa-l folosesc. driverul de windows trebuie instalat separat. bugetul in care am vrut sa ma incadrez a fost cel de 2500 lei si cel care mi s-a parut cel mai ok a fost acest model. l-am luat cu 2300. are ecran de 16, ips, 1 tb, tastatura numerologia, este subtire si usor.|0
952|foarte multumit de laptop, greuta instalarea windows, nu a mers 10 si am pus 11. driverul de wifi l-am instalat dupa ce am deschis windows pe un stick, apoi am instalat restul din site-ul lenovo, se poate seta sa se actualizeze automat.|0
953|ma intreb daca in tarile vestice, se vand astfel de dispozitive?! eu inteleg ca este ieftin, dar nici chiar sa nu te poti folosi de un produs. doar youtube rula in fundal si mergea sacadat ori se tot oprea sa se incarce. daca mai deschideam un task, fie youtube mai mult statea, fie efectiv se inchidea. ecranul e putin peste un toshiba din 2014. difuzoarele, o gluma, dar se rezolva cu fel de fel de difuzoare/boxe externe, asta daca - nu se deconecteaza de la dispozitivele bluetooth mereu. daca vreti multi-task, fugiti de el. i-am instalat windows, ca altfel il returnam.|0
954|windows-ul este o gluma.. mai bine cumperi unul fara sistem de operare, bateria tine dar el se blocheaza destul de repede sau merge greoi|0
955|acest laptop vine la pachet cu un windows 11 s mode ceea ce inseamna ca nu poti instala nimic din google play, a fost foarte dificil sa dezactivam acel s mode, nu l-as mai cumpara a doua oara daca ar fi cazul|0
956|dupa un an si jumatate de la achizitionarea acestui laptop pot spune ca a fost cea mai proasta alegere de la acea vreme. m. am bucurat la un pret mic si am cumparat un produs foarte slab. se misca foarte, foarte greu. pana incarca o fila poti face un somn. ca sa faci actualizarile de windows sau aplicatii, trebuie sa. ti iei concediu. acest laptop in aceasta configuratie, este o gluma proasta.|0
957|performanta este excelenta, porneste rapid si ruleaza fluent chiar si aplicatiile mai solicitante. tastatura este confortabila si solida, iar designul este elegant si modern. bateria are o autonomie foarte buna, perfecta pentru munca sau studiu in deplasare. recomand cu incredere lenovo pentru fiabilitate si raportul calitate-pret foarte bun!|0
958|cand iti uiti un laptop acasa si ai nevoie cu el la destinatie, ce faci, decat sa iti cumperi altul... asa si eu... este bun mai ales ca il folosesc pentru programe usoare. nu am incercat sa instalez jocuri (oricum nu prea am timp de ele). sunt multumita de achizitie. va fi un extra laptop pentru vizionat filmele de pe netflix|0
959|raport pret-calitate ok.livrare impecabila, ambalat foarte bine|2
960|e ok functioneaza ok raport calitate pret ok e usor bateria dureaza pt jobul meu e bun nu vine cu windows-ul preinstalat dar in rest e ok|0
961|folosesc cu ubuntu, doar office si cateodata filme. nu am avut asteptari prea mari, dar sunt super multumit de ce ofera. bateria tine peste 5 ore. se incarca repede. usor si foarte slim, merita investitia 100%.|0
962|calitate slaba a bolurilor, la cel mare s-a rupt siguranta dupa 1 an si aproximativ 15 folosiri.|0
963|am revenit cu review-ul, la cateva utilizari s-a stricat mecanismul de contact al bolului, astfel incat nu mai este functional pana la achizitia unui vas nou. foarte fragil si prost plasticul, motorul e bun. |0
964|stau de-o vreme sa ma gandesc daca e cea mai slaba unealta de bucatarie pe care am avut-o vreodata sau nu. daca partea de maruntire este, in cel mai bun caz, mediocra, partea de blender este absolut inutila. practic, am pus 4 biscuiti digestivi in blender spre a-i faramita. a reusit sa macine unul dintre ei, restul au ramas intregi. recomand sa alegeti orice altceva. |0
965|hei! aparatul este foarte dragut. destul de practic si de usor de utilizat la un pret accesibil. l-am achizitionat in septembrie a anului trecut pentru parintii mei, care l-au dorit pentru a-si stoarce suc de portocale. au inceput sa il foloseasca abia pe la sarbatori, iar in ultima vreme nu s-au prea atins de el. zilele trecute a scos fum si nu mai porneste... mi se pare totusi o durata de viata cam scurta, chiar si la acest pret. in nici 6 luni de la achizitionare? le-am adresat alor mei tot felul de intrebari ca sa-mi dau seama daca au facut ei ceva nepotrivit si i-au ruinat soarta, dar am concluzionat ca pur si simplu acest aparat a decis sa ne paraseasca. ne va lipsi, la fel cum ne vom lipsi si noi de acest producator.|0
966|initial am crezut ca e ok aparatul, dar pana la urma chiar nu recomand. atasamentul de tel s-a facut bucati dupa doua folosiri. literalmente bucati, s-a dezmembrat. oricum era inutil, nu ajungeau telurile sa amestece pana jos.la un moment dat nu a mai functionat cu vasul de blender si nici cu cel mic. de la service mi-au zis ca nu se poate repara.|0
967|materiale proaste, greu de montat, iti ofera o usoara impresie ca se va rupe la urmatoarea utilizare. in schimb, daca reusesti, va taia bine ceapa - atat am incercat|0
968|aparat robust, raport calitate - pret acceptabil, recomand|0
969|un fier de calcat calitativ la un pret mai mult decat decent.|0
970|nu ma asteptat sa mearga asa bine la pretul acela dar am ramas uimita|0
971|multumiti de acest fier de calcat. este destul de usor ca greutate.cumparat la 73 lei, suntem multumiti de raportul calitate pret.|0
972|un produs foarte bun. calitate-pret excelenta, recomand|0
973|nu recomand, s-a stricat dupa un an de folosit sporadic, acum astept sa vad daca se poate repara, noroc ca este in garantie|0
974|a fost bun 0 ani jumatate. acum nu mai functioneaza, se aude un harait in el si scoate fum. garantia a fost 0 ani|0
975|"am achizitionat cuptorul in urma cu 0 ani... dupa 0 luni a scos un sunet ciudat, tremura. l-am dus la reparat, aveam garantie. toate bune si frumoase exact pana la terminarea garantiei... la o luna dupa cei 0 ani cuptorul meu efectiv nu a mai incalzit! mergea, tavita se rotea, lumina se aprindea... dar degeaba.si vorbim de un cuptor curatat, ingrijit.nu stiu daca toata gama este asa, daca am avut eu ghinionul unui cuptor defect din start sau daca am cumparat la pret de nou un cuptor,, prefolosit"". ideea e ca sunt dezamagita, pentru imi placea de el in rest. nu vreau sa ma tina toata viata, dar nici doar pana expira garantia!"|0
976|detin acest produs de aproximativ 1 luna si nu sunt multumita. carcasa este dintr-un material foarte slab de aceea se incalzeste foarte tare cand incalzesc ceva timp de 2-4 minute, nu vreau sa-mi inchipui ce se intampla daca il las sa mearga mai mult. este destul de galagios iar cantitatile mici nu le incalzeste tot timpul la fel. am incercat sa incalzesc aceeasi cantitate de apa in aceeasi cana timp de 20 secunde si de fiecare data apa avea alta temperatura. nu recomand.|0
977|"am dat sa sterg ""geamul"" si m-am trezit cu folia de plastic ce imita geam-ul in mana. dezamagit de constructia slaba. in materie de incalzit e relativ ok dar relativ ok e si unul la 200 ron deci nu se merita 300 ron cat am dat eu pe el."|0
978|dupa nici 0-2 luni plasticul de la butoane e pe duca.. unica folosinta|0
979|in primul rand nu cred ca are 20 litri, asta ma dernajat pe mine, nu am apuucat sa il utilizez prea mult.|0
980|nu curata foarte bine tenul gras desi este si pentru acest tip de ten|0
981|nu stiu daca e doar la mine, l-am cumparat pe baza recenziilor si dupa fiecare utilizare ma inrosesc pe fata si ma mananca fata de la el... eu avand tenul gras, deci probabil nu mi s-a potrivit mie.|0
982|pentru mine nu a functionat deloc acest produs. mi-a uscat tenul foarte tare, pielea m-a piscat dupa folosire si aveam acea senzatie de strangere.|0
983|produsul este okay. nu are colorant sau miros si dupa aplicare este foarte spumos. eu am un ten sensibil si pare ca se impaca destul de bine cu el, insa nu m-a ajutat deloc impotriva cosurilor. l-am folosit si ca demachiant, iar datorita spumei este destul de bun si la asta. se indeparteaza destul de greu de pe fata si, din pacate nu se pliaza prea bine nevoilor tenului meu.|0
984|avand o formula atat de usoara, nu simti ca revigoreaza tenul dupa spalare si am constatat ca raman inca impuritati, cand am probat cu apa micelara. prietenos, asa, cu pielea, dar departe de “performanta”.|0
985|in talie ceva cam stramti, clar mai stramti decat de obicei pt marimea ce am cumparat-o de mai multe ori(34). culoarea mai inchisa decat in poze iar materialul nu cel mai fin. in rest ok, pret aproape jumatate fata de malluri.|0
986|marimea nu corespunde cu acest model. am mai multe perechi de 501, dar acest specimen este mai stramt pe picior. made in bulgaria. tivul de jos este cusut foarte aproape de margine. nu am mai vazut aceasta abordare de cusatura la levi's pana acum.|0
987|marimea nu corespunde. e cu o marime mai mica decat cea pe care o port de obicei.|0
988|culoare frumoasa, material si croiala asa si asa|0
989|aproape de asteptarile mele, pret bun, recomand|0
990|o mica diferenta de culoare, nu este chiar olive dar nu ma deranjeaza. material super bun si fitting bun.|0
991|modelul este foarte frumos, din pacate, cu toate ca la alte modele sketchers port 37, la acesta 37 mi-a fost mica... pacat ca nu exista un tabel cu marimile sa poti sti exact dimensiunea..|0
992|bun, dar mic pentru mine! m-am luat dupa alte reviews, cum ca ar fi calapodul cu jumatate de numar mai mare, dar este doar lat, la lungime nu este mai mare deloc! iar ca de obicei, incaltarile cu jumatate de numar nu sunt la oferta! mereu... lipsa stoc, dar doar la promotie, cu pret intreg nu lipseste!|0
993|se lasa foarte tare dupa cateva purtari.|0
994|confortabili, usori. recomand|0
995|usori. comozi, un mic defect de fabricatie la sireturi|0
996|sunt usori si comozi, pretul e bun tinand cont ca sunt puma. voiam ceva de incaltat pe ploaie, sunt la fix.|0
997|pielea ecologica de fapt o musama. la acelasi pret cumperi produs asemanator din piele naturala dar fara brand. marime potrivita la lungime. daca ai picioare de shrek ca mine te vor strange la inceput|0
998|pantofii ar trebui sa fie mai lati ma string cam tare. a trebuit sa ii dau cu spirt sanitar sa se largeasca. transportul a fost ok|0
